ip,label,feat_query_count,feat_ip_count,feat_ns_count,feat_isns_domain,feat_soadomain_count,feat_issoa_domain,feat_duration,feat_ip_duration,feat_ip_query,feat_ip_apexcount,number of whois records,number of inetnums,size of the maximum intentum,size of the minimum intentum,netTypes,number of owners,most recent update,#resolutions,#res_apexes,detected_urls,detected_urls_pos,detected_apexes,detected_fqdns,undetected_urls,undetected_apexes,undetected_fqdns,det_comm_files,undet_comm_files,det_download, undet_download, det_referrer, undet_referrer,subnet,asn
172.67.8.146,0.0,-0.1090183814345362,0.2474828115679377,-0.626300910953437,0.0620532057604075,1.102175613436567,1.3747662982668507,0.4297521276868684,0.2402252317409117,-0.0184929159008992,-0.5419866314150734,1.0746941912226775,-0.1053209523218134,-0.6866073353923843,-0.6829483364465557,15.0,1.076964818725466,0.7008189190902925,-0.6431242852347652,-0.5864563502937333,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6730104543599834,-0.5172938089816704,-0.5577834287043406,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.4431960441396806,-0.8286895865044703
172.67.209.76,0.0,-0.1090416645525049,-0.3713367286126228,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,-0.1852773802940751,0.4059415476431154,0.0128384541327756,0.8412881589035082,1.0746941912226775,-0.1053209523218134,-0.6866073353923843,-0.6829483364465557,15.0,1.076964818725466,0.7008189190902925,1.7154719971070786,1.9966357872755267,2.010555524570561,1.4840417991822932,1.094085399051653,1.512504597488984,1.5859764932564315,1.2378602567051715,1.0916663168660876,0.3357311659574249,0.0,0.3301995310446044,3.047665824818376,-0.0669060407810662,-0.0982845326855521,-0.4449661837323158,-0.8286895865044703
52.114.200.180,0.0,0.1592824163148095,-0.3593562156293292,1.4905944173833554,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.9760866427660856,0.6221195004726933,-0.018491308428081,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.575416903828603,-0.5718651262699778,5.0,-0.8896071423929532,-0.5480613626389084,-0.6358893273134711,-0.570086945112686,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,1.3012526035971093,2.243764586890899
13.35.127.239,0.0,0.0032665754375567,0.2344605148469663,1.4905944173833554,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.3694850358250746,0.3738500898026661,-0.0184855356059893,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,11.0,-0.8896071423929532,0.3474205978827105,-0.6961806433242544,-0.6191951606558278,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.8319250775638087,-0.480495501488951
54.73.70.252,0.0,-0.0598232621723103,-0.1718351428473411,-0.048965821407039,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,-1.943142757899348,-2.8224260656910234,-0.0184935847034586,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.7422025511742748,-0.7384899415348447,11.0,-0.8896071423929532,0.3528337012710105,-0.6961806433242544,-0.6191951606558278,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,1.5859739755512607,-0.480495501488951
198.101.164.152,0.0,-0.1090144461520439,-0.3801918903828834,2.260374536778553,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.908540697444128,0.6870418506660447,-0.0184888326852734,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.7561013551197475,-0.7523753428069169,4.0,-0.8896071423929532,-0.3725221527611817,-0.6865340327625291,-0.612647398583409,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6730104543599834,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.0572577713345716,-0.2382593543292777
104.26.13.85,0.0,-0.1069696466244282,-0.358053985957232,-0.8187459408022363,0.0620532057604075,-0.7976419966841487,1.0859293347698085,-0.3755281514348018,0.4054510684690261,-0.0173184634064499,-0.4653155113974153,2.056108607264862,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,15.0,2.060250799284676,0.7008189190902925,1.2307298163803806,-0.0822786707174772,-0.0041037334271251,0.398376388269492,-0.1398554029792348,-0.0084601783614972,1.5859764932564315,0.4747497933630664,1.360964234510239,1.5995991447335265,0.0,-0.2337585630647204,0.1061547214198479,-0.0669060407810662,0.109522362905624,-1.119580734968815,-0.8286895865044703
35.241.73.241,0.0,-0.1090576960528326,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.6574360727696626,-2.861372836998011,-0.0184936199035933,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.3900995178889677,-0.3867264426423478,4.0,-0.8896071423929532,0.2306522247922403,-0.6913573380433918,-0.612647398583409,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,1.0141072567052956,1.1551690345811436
104.25.59.140,0.0,-0.1090604469299146,-0.3749829716944948,-0.048965821407039,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,-5.23140507414529,-2.860968563254519,-0.0184935612367022,-0.5483758914165449,0.0932797751804933,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,15.0,0.0936788381662565,0.7008189190902925,-0.6600058537177844,-0.570086945112686,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6960613415805591,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-1.1221641819418502,-0.8286895865044703
20.42.146.215,0.0,-0.1038296541585544,-0.3749829716944948,1.4905944173833554,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.9595653825937956,0.7136064999948246,-0.0184811825226641,-0.546778576416177,2.056108607264862,-0.1053209523218134,0.1287891627420112,0.131661871515016,15.0,2.060250799284676,0.9096100497818616,-0.5924795797857071,-0.612647398583409,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6730104543599834,-0.5554493321487757,-0.5577834287043406,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,0.0886591410313117,2.243764586890899
151.101.206.133,0.0,0.2145045053143154,0.2932468829016372,-0.7087773523172082,0.0620532057604075,-0.1643694599772435,0.0543687508518,0.2583138978934657,0.3742229035183248,-0.0182431005448942,-0.5371946864139697,5.000351855391416,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,15.0,5.010108740962305,1.0897890625638451,-0.5587164428196685,-0.4849660381712402,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.5808069054776808,-0.4791382858145651,-0.5241211889988217,3.678865819494209,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-0.6325531389410468,1.7967851013513143
34.73.82.15,0.0,-0.1090509716866322,-0.3697740530061063,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.5417662382246847,-0.0304940052473919,-0.0184934791030545,-0.5483758914165449,1.0746941912226775,-0.1053209523218134,-0.1677186547614052,-0.1645600222891918,4.0,1.076964818725466,0.2306522247922403,-0.6889456854029604,-0.612647398583409,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.8437432813168002,1.1551690345811436
172.64.88.184,0.0,-0.1090422605758727,-0.3524109907114778,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,0.6045343956080712,-0.5452556958793104,-0.8606693943574457,-0.0184935143031892,-0.5451812614158091,0.0932797751804933,-0.1053209523218134,-0.6866073353923843,-0.6829483364465557,5.0,0.0936788381662565,0.5685845363189653,-0.6937689906838231,-0.6159212796196184,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.4490008262272411,-0.8286895865044703
104.17.137.183,0.0,-0.0496829179421618,-0.3411250002199692,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,-1.2195350590865934,0.7102489471031045,-0.0184180569477588,-0.546778576416177,1.0746941912226775,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,15.0,1.076964818725466,0.7008189190902925,-0.6744757695603725,-0.6093735175471995,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.626908679918832,-0.5172938089816704,-0.5577834287043406,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-1.1744231679334352,-0.8286895865044703
34.102.150.178,0.0,-0.1090413436168454,-0.3645651343177177,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.7356381688178839,0.6560648705044982,-0.0184934673696763,-0.5483758914165449,0.0932797751804933,-0.1053209523218134,-0.1677186547614052,-0.1645600222891918,4.0,0.0936788381662565,0.2306522247922403,-0.6817107274816665,-0.6093735175471995,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.7273924843089874,1.1551690345811436
35.214.134.13,0.0,-0.1079388532129948,-0.3801918903828834,-0.048965821407039,0.0620532057604075,-0.1643694599772435,0.2194184442786815,0.692444892427545,0.6504488839611762,-0.0184876006805587,-0.5435839464154413,-0.888134640861691,-0.1053209523218134,-0.3900995178889677,-0.3867264426423478,4.0,-0.8896071423929532,0.2306522247922403,-0.6551825484369218,-0.5995518744385712,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.4886033565953781,-0.4791382858145651,-0.5241211889988217,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.9735216237029816,-0.5512428015342391
104.18.149.73,0.0,-0.1090457755854774,-0.3749829716944948,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.8917992747887634,0.7091302582393736,-0.0184758555689453,-0.5483758914165449,2.056108607264862,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,15.0,2.060250799284676,0.7008189190902925,-0.6865340327625291,-0.612647398583409,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.5808069054776808,-0.5172938089816704,-0.5241211889988217,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-1.1699260565359293,-0.8286895865044703
172.67.166.177,0.0,-0.1090350930128091,-0.3702949448749451,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.6427788867924503,0.726199428931189,0.0034511648757279,0.9003888139171196,1.0746941912226775,-0.1053209523218134,-0.6866073353923843,-0.6829483364465557,15.0,1.076964818725466,0.7008189190902925,1.7154719971070786,2.0686611700721347,1.6747789815709466,1.2146661709106958,1.9167126004055783,1.4581844269228952,1.5859764932564315,2.6114590907209614,2.3035069462647697,-0.3981276604286983,0.0,0.3301995310446044,0.9587666354484068,-0.0669060407810662,-0.0982845326855521,-0.4457316495021041,-0.8286895865044703
3.135.231.2,0.0,-0.1090382870867543,-0.3176848661222207,6.109275133754538,0.0620532057604075,15.034171420988482,-0.9359294097094876,-1.1208034084616765,-2.8612759797469662,-0.0184933969694069,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,0.4252969802454278,0.4278837653192239,4.0,-0.8896071423929532,0.3474205978827105,-0.6961806433242544,-0.6191951606558278,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.60467875308981,-0.480495501488951
104.21.23.48,0.0,-0.1090329534417453,-0.3697740530061063,-0.4338558811046377,0.0620532057604075,0.3422485693882811,1.143696727469217,0.6099717636016795,0.7278591311869457,0.0026561933001604,1.0297713289469177,0.0932797751804933,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,15.0,0.0936788381662565,0.7008189190902925,1.7154719971070786,1.8853238320444048,2.010555524570561,1.4840417991822932,2.3280262010825408,2.490267667678579,1.5859764932564315,1.2378602567051715,0.9906795977495308,-0.3165877908302402,0.0,-0.0457725316949454,1.640856166671254,-0.0669060407810662,-0.0982845326855521,-1.1447613693541407,-0.8286895865044703
52.229.90.194,0.0,-0.0804482687473669,-0.3541472969409406,1.4905944173833554,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.978803810764878,-2.804781448978294,-0.0184935847034586,-0.546778576416177,-0.888134640861691,-0.1053209523218134,-0.4642264722648218,-0.4607819160933997,5.0,-0.8896071423929532,0.6397281808509074,-0.6937689906838231,-0.6159212796196184,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,1.3834125962210473,2.243764586890899
172.64.152.252,0.0,-0.084898780328644,-0.357041140656712,-0.7332148164249921,0.0620532057604075,-0.1643694599772435,0.3477904280551449,0.633171821706788,0.7289362036359053,0.0042147027310034,-0.5355973714136019,-0.888134640861691,-0.1053209523218134,-0.6866073353923843,-0.6829483364465557,4.0,-0.8896071423929532,0.7008189190902925,-0.6117728009091578,-0.5635391830402671,-0.4431961358112362,-0.2818650972648446,-0.3455122033177161,-0.3887013723241175,-0.3272471460513484,-0.3646717163132493,-0.3558099904712269,-0.3573577256294692,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-0.4503403913243707,-0.8286895865044703
20.19.0.34,0.0,-0.072551417604067,-0.3489383782525521,1.4905944173833554,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.9788460762307184,-2.8613725892812565,-0.0184936081702151,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.4642264722648218,-0.4607819160933997,4.0,-0.8896071423929532,0.9096100497818616,-0.6937689906838231,-0.6159212796196184,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.0278365067402211,2.243764586890899
166.78.101.193,0.0,-0.1089936617474246,-0.3333116221873864,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.928934142893544,0.5116975276631707,-0.0184935143031892,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,-0.8896071423929532,-0.3725221527611817,-0.6913573380433918,-0.612647398583409,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.4929353719723791,-0.2382593543292777
104.16.22.115,0.0,0.0096891092914269,-0.3749829716944948,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.9834709211029052,0.7163088420706527,-0.0183992600758261,-0.546778576416177,1.0746941912226775,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,15.0,1.076964818725466,0.7008189190902925,-0.4260755475959452,-0.5962779934023617,2.010555524570561,2.3782192319171784,-0.4140644700972098,0.9693028918280976,-0.0275856121838648,-0.5172938089816704,0.0481368859950003,-0.3981276604286983,0.0,0.1422134996748295,-0.3201512355944315,-0.0669060407810662,-0.0982845326855521,-1.179478431454745,-0.8286895865044703
172.67.81.141,0.0,-0.1013894733603451,-0.3697740530061063,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.9508887839116484,0.7090076384458512,-0.0179042992483537,-0.5483758914165449,1.0746941912226775,-0.1053209523218134,-0.6866073353923843,-0.6829483364465557,15.0,1.076964818725466,0.7008189190902925,-0.6913573380433918,-0.6159212796196184,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6730104543599834,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.443164149732606,-0.8286895865044703
104.21.73.136,0.0,-0.1090500088796535,-0.3718576204814617,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,-0.2606359417642823,0.4073651758317472,-0.0141225023759978,0.9371270589255808,0.0932797751804933,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,15.0,0.0936788381662565,0.7008189190902925,1.7154719971070786,1.846037259609892,2.010555524570561,1.4615938301596605,2.944996602097985,2.490267667678579,1.5629256060358558,2.077281766381488,2.236182466853732,-0.3573577256294692,0.0,0.2362065153597169,1.555594975268398,-0.0669060407810662,-0.0982845326855521,-1.1437248011242191,-0.8286895865044703
54.155.167.172,0.0,0.0015614519196247,-0.0298921085887529,0.9132593278369576,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.9614451212779064,-1.4209623336762025,-0.0184772518409553,-0.5435839464154413,-0.888134640861691,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,4.0,-0.8896071423929532,0.3474205978827105,-0.6937689906838231,-0.6159212796196184,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6730104543599834,-0.5172938089816704,-0.5577834287043406,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,1.4813124787362562,-0.480495501488951
206.132.109.246,0.0,-0.1081786379986396,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.3367486416229014,0.3904555347298881,-0.0184245807060576,-0.5483758914165449,5.000351855391416,-0.1053209523218134,-0.7584178224439929,-0.7546895763522623,4.0,5.010108740962305,0.7657761597498918,-0.6672408116390784,-0.6159212796196184,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6499595671394077,-0.5554493321487757,-0.5577834287043406,-0.3981276604286983,0.0,-0.2337585630647204,-0.4054124269972873,-0.0669060407810662,-0.0982845326855521,0.1676934817619476,0.9318423040234368
104.24.101.157,0.0,-0.1090550980022552,-0.3749829716944948,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.6416416830946324,0.5486023697620687,-0.0184931153683292,-0.5483758914165449,0.0932797751804933,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,5.0,0.0936788381662565,0.2020401068826549,1.7154719971070786,2.324023890896472,0.9773969307255936,0.4040450673156113,1.5053989997286157,1.2952239152246294,1.5859764932564315,1.0852381640367506,1.2263152756881637,-0.3165877908302402,0.0,0.7061715937841543,0.6603524655384112,-0.0669060407810662,-0.0982845326855521,-1.1321152369490974,-0.8286895865044703
172.67.100.95,0.0,-0.1090370644747178,-0.3749829716944948,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.6123944583096632,-2.8613725892812565,-0.0184935143031892,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.6866073353923843,-0.6829483364465557,5.0,-0.8896071423929532,0.2020401068826549,-0.6961806433242544,-0.6191951606558278,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6960613415805591,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.4468798481567863,-0.8286895865044703
162.159.152.44,0.0,-0.108947406258713,3.3754384839452665,-0.5621525676705039,0.0620532057604075,-0.1643694599772435,-0.1656975070507081,-2.8717597753318738,-1.0351942703361343,-0.0184915548290239,-0.5419866314150734,-0.888134640861691,-0.1053209523218134,-0.7422025511742748,-0.7384899415348447,4.0,-0.8896071423929532,0.7008189190902925,-0.6817107274816665,-0.6060996365109901,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.5313840797007008,-0.8286895865044703
104.25.187.24,0.0,-0.1090280477109492,-0.3749829716944948,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.9152472955998614,-0.8506279479933637,-0.0184923292319875,-0.546778576416177,0.0932797751804933,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,5.0,0.0936788381662565,0.2020401068826549,-0.5297766111344925,-0.5373481347505915,-0.4948540655034845,-0.2818650972648446,-0.3455122033177161,-0.3343812017580289,-0.2580944843896214,-0.3646717163132493,-0.3558099904712269,-0.3981276604286983,0.0,-0.1397655473798329,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-1.1239662159415602,-0.8286895865044703
3.11.197.107,0.0,-0.108485666446288,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.9457381279898668,-2.861372836998011,-0.0184936199035933,-0.5483758914165449,1.0746941912226775,9.49478691518518,0.4252969802454278,-0.7199760731720817,15.0,1.076964818725466,0.1602818807443411,-0.6865340327625291,-0.6093735175471995,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.6960613415805591,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.5786210225099352,-0.480495501488951
104.26.12.33,0.0,-0.1087608611330379,-0.3343534059250641,-0.5108338930441575,0.0620532057604075,0.3422485693882811,1.3747662982668507,0.8770790965522938,0.7299929633109885,-0.0121216211189325,-0.4205906913871147,2.056108607264862,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,15.0,2.060250799284676,0.7008189190902925,1.1342637107631273,0.1076064293826711,0.2283569501879924,-0.2818650972648446,-0.3455122033177161,-0.3343812017580289,1.5859764932564315,0.3602832238617506,0.5530704815777845,0.3357311659574249,0.0,-0.1397655473798329,0.0635241257184199,-0.0669060407810662,-0.0982845326855521,-1.1195966821723522,-0.8286895865044703
3.236.148.131,0.0,-0.1090453171059638,0.1250732223908066,0.3359242382905595,0.0620532057604075,-0.1643694599772435,1.3747662982668507,-1.6232067924079336,-2.861269043677838,-0.0184930332346816,-0.546778576416177,-0.888134640861691,-0.1053209523218134,-0.6124803810165301,-0.6088928629955037,11.0,-0.8896071423929532,0.1602818807443411,-0.6551825484369218,-0.5733608261488955,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.6557416988161007,-0.5783028287405013
2.19.176.50,0.0,-0.0591172495692235,1.4460550017661449,-0.8187459408022363,0.0620532057604075,0.8488665987538047,-0.9359294097094876,0.2937162366694888,0.3625727845499319,-0.0136693006416644,-0.4892752364029334,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,-2.276699502227564,-0.5538931375388058,-0.5569914209678483,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.5808069054776808,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-0.0255387834989712,0.0277765757949391
172.67.132.237,0.0,-0.1090242881789372,-0.3713367286126228,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,-0.310398011788684,0.4056291768155767,0.0031197321407191,1.1479726389741405,1.0746941912226775,-0.1053209523218134,-0.6866073353923843,-0.6829483364465557,15.0,1.076964818725466,0.7008189190902925,1.7154719971070786,2.026100716601412,2.010555524570561,0.9003946045938325,2.876444335318491,2.2729869854142244,1.5859764932564315,2.3825259517183297,2.236182466853732,2.455767775517337,0.0,0.2362065153597169,1.7687479537755375,-0.0669060407810662,-0.0982845326855521,-0.4463216960329825,-0.8286895865044703
89.234.60.250,0.0,-0.1072205686415923,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.9619995868806132,0.4354381724792288,-0.0184934791030545,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,-0.5326832711369258,-0.6841223801220978,-0.6028257554747806,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,1.9227151254439376,-0.5430921909299434
168.61.212.153,0.0,-0.072551417604067,-0.3489383782525521,1.4905944173833554,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.9788460762307184,-2.8613715984142383,-0.0184936199035933,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.7329366818772931,-0.7292330073534632,5.0,-0.8896071423929532,0.083725132824099,-0.6961806433242544,-0.6191951606558278,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.4767968019926767,2.243764586890899
23.50.26.41,0.0,-0.0897175019015592,0.47407077451284,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.3370732340328686,0.3921801387753473,-0.0184437882462286,-0.5419866314150734,-0.888134640861691,-0.1053209523218134,-0.4271629950768947,-0.4237541793678737,4.0,-0.8896071423929532,0.4618690695210521,-0.6913573380433918,-0.612647398583409,-0.5723409600418571,-0.6559979143087298,-0.4826167368767036,-0.4973417134562948,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.4740073673055424,-0.4743010374296862
